did,tmTTN,tmdata,lat,lng,alt,spd,deg,dir,satNum,rxs,voltageBattery,voltageSolar,txCount,rxCount,txPeriodMinutes,charging
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
