did,tmTTN,tmdata,lat,lng,alt,spd,deg,dir,satNum,rxs,voltageBattery,voltageSolar,txCount,rxCount,txPeriodMinutes,charging
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,666,666,-666,-666,0,N,0,1,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,0,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,7.2E-5,0,0,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
2,,0,52,4.31,0.02,0,0,N,0,2,,,,,,
